Longitude,Latitude,Mean,100,250,500,700,850,1000
49.0,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.0,59.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.0,59.5,0.0,0.058,0.109,0.14,0.252,0.402,0.43
49.0,60.0,0.0,0.022,0.041,0.055,0.101,0.163,0.235
49.0,61.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
49.0,62.0,0.0,0.0,0.001,0.192,0.514,0.824,0.781
49.0,63.5,0.0,0.02,0.037,0.051,0.098,0.16,0.234
49.0,64.0,0.0,0.031,0.056,0.074,0.134,0.215,0.277
49.0,66.5,0.0,0.036,0.067,0.089,0.161,0.258,0.322
49.0,67.0,0.0,0.041,0.075,0.102,0.187,0.3,0.347
49.0,70.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.0,70.5,0.0,0.025,0.046,0.058,0.103,0.165,0.232
49.5,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.5,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.5,56.0,0.0,0.121,0.223,0.258,0.393,0.606,0.647
49.5,56.5,0.0,0.082,0.153,0.153,0.216,0.331,0.384
49.5,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
49.5,58.0,0.0,0.139,0.257,0.269,0.34,0.503,0.491
49.5,58.5,0.0,0.039,0.072,0.087,0.147,0.233,0.295
49.5,60.5,0.0,0.094,0.172,0.148,0.114,0.146,0.2
49.5,62.0,0.0,0.0,0.002,0.237,0.599,0.958,0.89
49.5,62.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
49.5,64.5,0.0,0.059,0.11,0.124,0.195,0.303,0.345
49.5,65.0,0.0,0.104,0.195,0.205,0.288,0.44,0.45
49.5,67.5,0.0,0.01,0.018,0.027,0.053,0.088,0.158
49.5,68.0,0.0,0.061,0.114,0.138,0.219,0.338,0.391
49.5,71.0,0.0,0.01,0.017,0.031,0.065,0.107,0.177
49.5,71.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,57.5,0.0,0.02,0.036,0.051,0.1,0.164,0.232
50.0,58.0,0.0,0.146,0.27,0.33,0.534,0.8,0.814
50.0,59.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.0,59.5,0.0,0.061,0.112,0.099,0.11,0.159,0.22
50.0,61.0,0.0,0.068,0.128,0.165,0.295,0.468,0.484
50.0,61.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.0,63.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.0,63.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.0,65.5,0.0,0.03,0.055,0.073,0.133,0.213,0.278
50.0,66.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,68.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,69.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.5,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.5,55.5,0.0,0.123,0.229,0.241,0.343,0.525,0.566
50.5,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.5,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.5,58.0,0.0,0.029,0.054,0.072,0.132,0.213,0.275
50.5,58.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.5,60.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.5,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.5,62.0,0.0,0.058,0.115,0.283,0.579,0.914,0.956
50.5,62.5,0.0,0.06,0.111,0.139,0.236,0.372,0.403
50.5,64.0,0.0,0.064,0.119,0.139,0.223,0.348,0.382
50.5,64.5,0.0,0.059,0.109,0.125,0.195,0.302,0.343
50.5,66.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
50.5,67.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.5,69.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,56.0,0.0,0.035,0.064,0.083,0.15,0.24,0.304
51.0,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,59.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
51.0,59.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
51.0,61.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
51.0,63.0,0.0,0.033,0.06,0.079,0.144,0.23,0.289
51.0,65.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
51.0,65.5,0.0,0.025,0.045,0.062,0.119,0.194,0.261
51.0,67.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,70.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,70.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.5,54.0,0.0,0.051,0.095,0.114,0.19,0.299,0.359
51.5,55.0,0.0,0.086,0.16,0.172,0.259,0.4,0.451
51.5,55.5,0.0,0.028,0.051,0.067,0.123,0.197,0.263
51.5,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.5,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.5,58.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.5,58.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
51.5,60.0,0.0,0.029,0.053,0.07,0.128,0.206,0.269
51.5,60.5,0.0,0.02,0.037,0.048,0.086,0.138,0.213
51.5,61.5,0.0,0.058,0.107,0.14,0.252,0.4,0.428
51.5,62.0,0.0,0.036,0.066,0.086,0.154,0.247,0.303
51.5,63.5,0.0,0.194,0.362,0.478,0.856,1.356,1.211
51.5,64.0,0.0,0.041,0.075,0.094,0.162,0.258,0.311
51.5,66.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.5,68.0,0.0,0.047,0.087,0.121,0.226,0.361,0.424
51.5,68.5,0.0,0.031,0.057,0.075,0.137,0.219,0.284
51.5,70.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.0,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.0,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.0,56.5,0.0,0.037,0.068,0.087,0.151,0.24,0.304
52.0,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.0,58.0,0.0,0.031,0.056,0.074,0.135,0.216,0.278
52.0,59.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
52.0,59.5,0.0,0.051,0.095,0.132,0.25,0.402,0.432
52.0,61.0,0.0,0.033,0.06,0.079,0.144,0.231,0.29
52.0,62.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
52.0,63.0,0.0,0.099,0.19,0.301,0.567,0.906,0.846
52.0,64.5,0.0,0.14,0.26,0.307,0.431,0.632,0.588
52.0,65.0,0.0,0.021,0.038,0.052,0.101,0.166,0.238
